ship_id,year,ship_type,age,ism_score,crew_exp,k4k,dp_ops,weather_risk,failed_audit,mu,accidents
124,3,offshore,24,70.6083446520291,10.522943809950021,0,1,0,0,0.03624552863394613,0
124,4,offshore,21,75.6187242985491,16.161338039838018,1,1,0,0,0.016827812550800854,0
124,5,offshore,20,64.52644070515326,7.194583436161953,1,1,0,0,0.038076629024699125,0
125,1,offshore,6,63.58100251375198,22.59383388181292,0,1,0,0,0.01768520646036462,0
125,2,offshore,18,73.79182939478237,1.8250446004414052,1,1,0,0,0.03459776276986612,0
125,3,offshore,16,94.95722741466403,6.2878574425019815,1,1,0,0,0.012677888934637036,0
125,4,offshore,5,79.23002030406329,21.831990205482157,1,1,0,0,0.008110058310610799,0
125,5,offshore,10,90.47356349752964,4.204821595857986,1,1,0,0,0.014598802090842638,0
126,1,offshore,29,88.61930559396635,5.094426990919464,1,1,0,0,0.02178797546946921,1
126,2,offshore,1,87.63703598346797,24.38654345532341,1,1,1,0,0.01629945785442069,0
126,3,offshore,28,94.21171612705615,22.883645668946727,1,1,0,0,0.007215005330891306,0
126,4,offshore,5,88.62486943014162,12.126929784242796,1,1,0,1,0.019097135685846527,0
126,5,offshore,16,66.20269558688267,12.46881651791526,1,1,0,0,0.02546283931534633,0
127,1,offshore,15,79.49794873307506,1.9551310560556612,1,1,0,0,0.026511285772033082,0
127,2,offshore,22,83.15719050881768,13.024965687630482,1,1,0,0,0.01542524305364825,0
127,3,offshore,6,54.584544386280044,22.86689203340698,0,1,0,0,0.02390174870399413,0
127,4,offshore,16,76.21401998483312,17.41091682135699,1,1,0,0,0.01400926278652489,0
127,5,offshore,9,87.81566799148285,1.4199571356973264,1,1,0,0,0.0180511436430114,0
128,1,offshore,24,93.49515133498144,11.577736986022325,1,1,0,0,0.01201959377713671,0
128,2,offshore,9,55.67495637553812,4.116568322029145,1,1,0,0,0.04858444362940752,0
128,3,offshore,3,77.10153360697657,8.735795787266198,1,1,0,0,0.016157943936961443,0
128,4,offshore,24,62.87607691062414,16.370734575838068,0,1,0,1,0.07141842278899754,0
128,5,offshore,11,59.79780048573201,15.909436731524014,0,1,0,0,0.031167018159420815,0
129,1,offshore,8,56.5976550721929,16.502269432552943,1,1,0,0,0.024821839231415423,0
129,2,offshore,11,91.76064065282215,4.970083651081824,1,0,0,1,0.018497372104319225,0
129,3,offshore,12,61.95585041898185,22.499577557444674,1,1,0,0,0.016515868341937464,0
129,4,offshore,4,58.56025688690619,13.5012587848163,1,1,0,0,0.024855606696901487,0
129,5,offshore,19,85.8010269315914,4.393205301192165,1,1,0,0,0.020390295386573793,0
130,1,offshore,21,57.4220312083729,3.990761516538994,1,0,0,0,0.03919096011387752,0
130,2,offshore,26,70.5005051895549,22.383373232576893,1,1,0,0,0.016298432470247842,0
130,3,offshore,27,80.85432871693396,6.430656019451368,1,1,0,0,0.025695630883530527,0
130,4,offshore,4,78.37858827423862,11.323425570323831,1,1,0,0,0.013850667284618482,0
130,5,offshore,13,60.76995289463114,15.978722081095706,1,0,0,0,0.01631150722752004,0
131,1,offshore,6,82.37246700086692,1.6749161506701702,1,1,0,0,0.020307151739013717,0
131,2,offshore,19,89.08487738536269,5.175061304709413,1,1,0,0,0.01747954788619905,0
131,3,offshore,13,61.932683353251,16.908634903231977,1,1,1,1,0.14910930333792813,0
131,4,offshore,9,52.779307383058985,18.6244008480471,1,1,0,0,0.026030254032336896,0
131,5,offshore,2,94.1622500408576,16.11240628622087,1,1,0,0,0.006028246746020246,0
132,1,offshore,9,79.60772686017316,18.45944987191592,1,1,0,0,0.010262662872316478,0
132,2,offshore,24,57.82836676565024,9.669185415419483,1,1,0,0,0.04607650519612075,0
132,3,offshore,24,69.4430278279978,20.113377342873015,1,1,0,0,0.0182028911863372,0
132,4,offshore,21,78.20467337377498,1.6912283331164488,1,1,0,0,0.03169092284339251,0
132,5,offshore,2,57.312997938385536,24.033897315087263,1,1,1,0,0.04891604617952166,0
133,1,offshore,8,78.44540548620431,11.447025380503218,1,1,0,0,0.014876976520612251,0
133,2,offshore,1,60.48585339785757,20.515408107561413,1,1,0,0,0.015409435316244068,0
133,3,offshore,22,83.25187049072625,1.700077414977839,1,0,0,0,0.018154817292476547,0
133,4,offshore,1,71.60825818678495,12.661254548550716,1,1,0,1,0.031137208380893257,0
133,5,offshore,8,77.84361421059228,2.9603143567924954,1,1,0,0,0.023224623271999853,0
134,1,offshore,14,74.43232000201975,4.105134807200821,1,1,0,0,0.02786488624220301,0
134,2,offshore,15,71.07352661553733,21.47507612584568,1,1,1,1,0.08969616738757272,0
134,3,offshore,23,62.84318308085401,15.059401461165864,1,1,0,1,0.058280863527575125,0
134,4,offshore,5,93.777987139701,1.1168417837320774,1,0,0,0,0.009204418494527336,0
134,5,offshore,22,82.96757146581794,17.43340393314411,1,1,0,0,0.012456219806613938,0
135,1,tanker,10,54.663652691635804,17.857728780788847,1,0,0,0,0.012828137438703605,0
135,2,tanker,26,85.5537462487147,15.790977960499472,0,0,0,0,0.008532012470747571,0
135,3,tanker,21,87.98836531208367,4.343256128989943,0,0,0,0,0.012566061983568329,0
135,4,tanker,3,87.14906786841871,19.991457143504004,1,0,0,0,0.0032154426997201553,0
135,5,tanker,17,66.9653470381435,24.158286436043824,1,0,0,0,0.007001005704766212,0
136,1,offshore,8,75.50862949823426,23.374405214103334,0,1,0,0,0.011660802292926053,0
136,2,offshore,6,80.0299332350462,4.013970465043856,1,1,0,0,0.019609400968655932,0
136,3,offshore,19,77.59023075811587,4.772893205366902,1,1,1,0,0.08853983309125549,0
136,4,offshore,3,78.00363405833119,23.42608520422033,1,1,0,0,0.007510663620079293,0
136,5,offshore,20,68.80928384781112,21.478835165612846,1,1,1,0,0.05327614052572163,0
137,1,offshore,18,50.716412026825935,15.788391165102336,1,1,1,1,0.258077854179847,0
137,2,offshore,10,89.3155115552337,4.043243179042241,1,1,1,0,0.05088408565325588,0
137,3,offshore,23,88.39291155160102,14.95170447340128,1,1,0,0,0.011898569121606436,0
137,4,offshore,19,85.8587706624286,9.183197523099633,1,1,0,0,0.016015202536275922,0
137,5,offshore,22,75.77476293816991,6.720093055071927,1,1,0,0,0.02737510225282202,0
138,1,offshore,27,85.02927830516299,5.092913173557421,1,1,0,0,0.023738183732575798,0
138,2,offshore,3,70.12862403136702,24.172430037634392,1,1,0,0,0.009531784357773515,0
138,3,offshore,28,79.8814864900093,6.701440349626477,1,1,0,0,0.02675793953499055,0
138,4,offshore,13,88.36441901939752,5.7567132741200355,1,1,1,0,0.0512730334178421,0
138,5,offshore,17,73.36431385715571,6.624882176269012,1,1,0,0,0.027079045098158724,0
139,1,offshore,14,62.13841096431952,17.85756930593437,1,1,0,1,0.04338147167131301,0
139,2,offshore,3,67.25245386343994,21.091887140680615,1,1,1,0,0.04082624101195289,0
139,3,offshore,5,84.03395436411324,13.951882933675659,1,1,0,0,0.010165226503872558,0
139,4,offshore,26,73.97812095274669,12.31172305852164,1,1,1,0,0.07927595703621054,0
139,5,offshore,10,78.12911987089379,23.708485455790267,1,0,0,0,0.005684890186808374,0
140,1,bulk,21,83.55327496342258,24.89485743094496,1,0,0,0,0.003701165550583841,0
140,2,bulk,28,72.00279168973034,10.777789152512451,0,0,1,0,0.05507897763410929,0
140,3,bulk,11,57.179298050979064,22.253426646055154,0,0,0,0,0.011176445852395607,0
140,4,bulk,7,54.95640273135349,10.348384622689808,0,0,0,0,0.02022383687965442,0
140,5,bulk,24,78.92629659887781,19.785896182033284,0,0,1,0,0.0254328104115076,0
141,1,bulk,28,77.49168743675651,1.030433845971766,0,0,1,0,0.07399699811716348,0
141,2,bulk,14,68.1017186157594,2.229383113703518,0,0,0,0,0.022037068598594032,0
141,3,bulk,8,66.49480343206518,9.96047586476396,0,0,0,0,0.014047063433204943,0
141,4,bulk,14,57.93978967116576,23.941676137316378,0,0,0,0,0.010620422873579404,0
141,5,bulk,15,67.04165100115216,21.23547676071389,1,0,0,0,0.0070253403040635275,0
142,1,offshore,10,82.81449268253839,13.006972448276311,1,0,0,0,0.008239168368536226,0
142,2,offshore,7,57.828982978481164,9.099449097111325,1,1,0,0,0.03374284584479829,0
142,3,offshore,1,89.7270423205322,12.351774248755664,1,1,0,0,0.008328805806402632,0
142,4,offshore,27,63.637959252879575,16.317385960974676,1,1,0,1,0.05765963760067923,0
142,5,offshore,5,77.98715301905192,15.563029499712083,1,1,0,0,0.011588966113552354,0
143,1,offshore,8,56.37277602439777,3.4599119005411074,1,1,0,0,0.048024558865821076,0
143,2,offshore,22,89.06441719401784,22.150016360365356,1,1,0,0,0.00794863216521538,0
143,3,offshore,11,78.4034635127032,4.926795729821322,0,1,0,0,0.02814287655760176,0
143,4,offshore,1,73.59146242419816,17.09745581062242,1,1,0,0,0.011555728679862244,0
143,5,offshore,10,80.82527389984304,17.986076982529557,1,1,0,0,0.010273490538493236,0
144,1,offshore,11,71.00074201238888,2.265034956482536,1,1,0,0,0.03244276827122862,0
144,2,offshore,8,68.6495321135749,19.2986685265384,1,1,1,0,0.046997209550431296,0
144,3,offshore,20,53.28882909617676,7.567993238114984,1,0,1,0,0.12325391766055982,0
144,4,offshore,23,84.9142530294857,11.722808236197075,1,1,0,1,0.03180476149550192,0
144,5,offshore,12,60.811025830893676,12.275303714768357,1,1,0,0,0.028662916783824127,0
145,1,offshore,12,77.69531391729828,5.624586272631231,1,1,0,0,0.022135662113373474,0
145,2,offshore,26,90.04263773397398,15.412834436953956,1,1,0,0,0.011653670985705383,0
145,3,offshore,13,61.97485802761847,20.996599834850894,1,1,0,0,0.018152444889106018,0
145,4,offshore,14,72.41851846282907,8.908729930575921,1,1,0,0,0.023515755334090626,0
145,5,offshore,17,79.71511237313574,13.545026897622424,1,1,0,0,0.015340171887230065,0
146,1,offshore,23,67.822451484596,5.779765542329608,1,1,0,0,0.03866679416891648,1
146,2,offshore,3,65.13555770220118,15.08195485521623,1,1,0,0,0.017884117288530888,0
146,3,offshore,11,61.346478012752456,12.779447230433028,1,1,0,0,0.02688735729282957,0
146,4,offshore,22,62.0987695240553,1.5048856590512472,1,1,0,0,0.05734318832064476,0
146,5,offshore,27,74.82595855129077,21.186308094786433,1,1,1,0,0.05037682888149317,0
147,1,offshore,3,60.367778218155394,17.444834890476784,1,1,1,0,0.06234237036669522,0
147,2,offshore,13,74.2154454517916,2.69320152903747,1,1,1,0,0.09805755593344649,1
147,3,offshore,2,83.91956909202736,15.928220531415533,1,1,0,0,0.008707278927500152,0
147,4,offshore,15,58.76782212449139,12.79193036589114,1,1,1,0,0.10577191032820786,0
147,5,offshore,14,60.719424596402725,10.328194016102811,1,1,0,0,0.03298872107052984,0
148,1,offshore,7,53.602853113803455,12.386876316268559,1,1,0,0,0.033192090320700376,0
148,2,offshore,10,91.54259202893807,5.959436437400927,1,1,1,0,0.04276811020056282,0
148,3,offshore,7,94.13425284749832,4.73662234614239,1,1,0,0,0.011777904922363304,0
148,4,offshore,12,83.09585878689575,2.920438474184304,1,1,0,0,0.02097598680002187,0
148,5,offshore,25,61.266142830688494,17.06356999272404,1,1,1,0,0.09560850497480111,1
149,1,offshore,7,94.06684811320324,17.712698380792734,1,1,0,0,0.006170504961511524,0
149,2,offshore,1,50.382301037324424,19.264143590789327,1,1,0,0,0.02336332682179082,0
149,3,offshore,22,77.35382708364412,10.680743320632477,1,1,0,0,0.021249516985606096,0
149,4,offshore,26,75.29498971804533,1.1407534692918713,1,1,0,0,0.03986078328066411,0
149,5,offshore,28,91.65123541356223,13.073049941368513,1,1,0,1,0.025953579603730927,0
150,1,offshore,13,52.211677565532966,5.585491344312596,1,1,0,0,0.05520601953986761,0
150,2,offshore,16,90.90781443035291,1.6989708397385268,1,1,0,1,0.03700426705971189,0
150,3,offshore,25,73.54788121851124,3.801949666451093,1,1,0,0,0.03636046118234441,0
150,4,offshore,13,52.569264222944774,17.14782132539402,1,1,0,0,0.03058286745004078,0
150,5,offshore,6,68.28648823748577,12.641749819424689,1,1,0,0,0.019214029199756143,0
151,1,tanker,7,69.71502429649829,20.626922334146066,1,0,0,1,0.012508186024134197,0
151,2,tanker,29,53.84311179308932,11.795295776906288,0,0,0,0,0.03356492347148384,0
151,3,tanker,20,82.59738601991201,5.549332204886571,0,0,1,0,0.04649664493435545,0
151,4,tanker,20,68.80858286062491,7.028608110507213,0,0,0,0,0.021073671672958254,0
151,5,tanker,20,85.81842903202734,8.338147060296993,0,0,0,1,0.02191569199842956,0
152,1,offshore,4,61.08567112590359,2.51808181356831,1,1,0,0,0.039403423322883824,0
152,2,offshore,14,89.40931424866199,19.056296860766942,1,1,0,0,0.007811636158528143,0
152,3,offshore,3,53.273131779973845,19.9631529694266,1,1,0,0,0.021221992333772983,0
152,4,offshore,24,77.45195054559882,10.179627053982264,0,1,0,0,0.0290191413030989,0
152,5,offshore,1,91.84647934155493,14.082001908637363,1,1,0,1,0.01428240566410435,0
153,1,offshore,11,50.56600156187879,4.6951177279960925,1,1,0,0,0.05874401866692323,1
153,2,offshore,29,76.82287689952678,3.151653549656296,1,1,0,0,0.036283819932504326,0
153,3,offshore,25,68.74862168361878,4.7202080180021095,1,1,0,0,0.04108089284632585,0
153,4,offshore,26,55.09595532379189,14.684493179195307,1,1,1,0,0.1363427837851381,1
153,5,offshore,9,55.138270110670945,13.439649338300391,1,1,0,0,0.031060389509536594,0
154,1,offshore,9,62.908099054124,7.730921554241328,1,1,0,0,0.031482307909415454,1
154,2,offshore,15,61.89348887481897,7.893792351396179,0,1,0,0,0.04684262367856281,0
154,3,offshore,5,70.40373037809206,24.74271868255324,1,1,0,0,0.009549499852175463,0
154,4,offshore,10,85.02526530804013,23.589152658896452,1,1,1,0,0.022251587630710792,0
154,5,offshore,5,71.03243009515664,7.853910789727273,1,1,1,0,0.07216280061359832,0
155,1,bulk,10,66.43525668155968,13.849920052275227,1,0,0,0,0.00939356887140841,0
155,2,bulk,6,52.34325827995714,1.3077195882545398,0,0,0,0,0.03413609264131128,0
155,3,bulk,9,86.42423698082666,20.203663561402013,0,0,1,0,0.01419264406199135,0
155,4,bulk,16,80.42418653740596,10.720026366101163,0,0,1,0,0.03235949323593451,0
155,5,bulk,15,54.77413008258091,17.090719966780224,0,0,0,0,0.01704956564012962,0
156,1,offshore,14,58.71307144079574,10.990838285064513,1,1,0,0,0.03423525168733443,0
156,2,offshore,29,77.10984994376491,3.5739240039003057,1,1,0,0,0.03517073450742663,0
156,3,offshore,25,93.09949961793001,2.8650980414014118,1,1,0,0,0.01922127791767016,0
156,4,offshore,3,69.23784009166923,18.588120094537974,1,1,0,0,0.013000981713674507,0
156,5,offshore,26,61.9514419238312,19.41360145982135,1,1,0,0,0.025502455423771407,0
157,1,offshore,13,87.88925876262019,12.588514359590722,1,1,0,0,0.011158544243467973,0
157,2,offshore,26,55.19313316914837,20.23694705725781,1,1,0,0,0.031004993284231296,0
157,3,offshore,12,52.35562302940909,6.543503452673527,1,1,0,0,0.05132270774397044,0
157,4,offshore,3,79.18047113816456,10.110384554759975,1,1,0,0,0.014026095535530239,0
157,5,offshore,27,59.46242800558376,14.581326522442215,1,1,0,0,0.03614374746054755,0
158,1,offshore,6,79.43348988300863,13.27817465551718,1,0,0,0,0.008445843275697895,0
158,2,offshore,22,63.75418235762825,15.23158482321837,1,1,0,0,0.02724253817862861,0
158,3,offshore,27,93.80149547685292,19.973621264587724,1,1,0,1,0.016710242822387294,0
158,4,offshore,27,80.47853088510468,17.863109834509977,1,1,1,0,0.048805899955466726,0
158,5,offshore,23,87.91495256593316,9.692358467059638,1,1,0,0,0.015738564149874686,0
159,1,offshore,22,63.1631759153464,5.01929177320102,1,1,0,0,0.04634342994870014,0
159,2,offshore,25,87.57305487734526,21.22082820044324,1,1,0,0,0.009315288249676647,0
159,3,offshore,15,65.69425613282398,17.653036847718784,1,1,0,0,0.019605388892618134,0
159,4,offshore,1,51.74597546279993,5.482540677547104,1,1,0,0,0.0443680272878086,0
159,5,offshore,12,80.41516802735948,6.969409450974991,1,1,0,0,0.01881687221255545,0
160,1,offshore,13,53.53413092567594,9.553713660391953,1,1,0,0,0.0432230973635889,0
160,2,offshore,13,53.43361043783358,18.58480441289937,0,1,0,0,0.03545763817199013,0
160,3,offshore,13,70.05784194062912,21.066846773081025,1,1,0,0,0.013631570630376172,0
160,4,offshore,9,56.77749288808336,23.383554413019485,0,1,0,0,0.022905230881491625,0
160,5,offshore,5,63.62056446704396,12.225968208991926,1,1,0,0,0.02264042696841314,0
161,1,offshore,25,92.44895503433673,13.48553173847416,1,1,0,0,0.011562478759916296,0
161,2,offshore,27,91.60224272483238,13.52183741898195,1,1,0,0,0.01237384428105875,0
161,3,offshore,1,75.05191654487842,18.719092251479385,1,1,0,0,0.01012475674316352,0
161,4,offshore,24,73.58696004626401,7.792015250297865,1,1,0,1,0.058710049596579696,0
161,5,offshore,10,76.66173472557185,21.053720922175568,1,0,0,0,0.006833988818117506,0
162,1,offshore,10,58.60447329860338,8.505786788521604,1,1,0,0,0.03592054349781188,0
162,2,offshore,3,68.36182077212675,5.590656904897529,1,0,0,1,0.03465904417444286,0
162,3,offshore,13,55.511663758263374,13.816866716911758,1,0,1,0,0.07253024966479207,0
162,4,offshore,11,83.85508300900483,22.87818946734704,1,0,0,0,0.004947675648298293,0
162,5,offshore,7,83.1314276582208,19.582027544816107,1,0,0,0,0.0055237331870606554,0
163,1,offshore,6,72.75453608435987,2.851464978065464,1,1,0,0,0.02680995482192797,0
163,2,offshore,19,73.32457653679205,12.083355557488447,1,1,0,0,0.021482256650083482,0
163,3,offshore,9,77.4960535193866,15.98060974951049,1,1,0,0,0.012507930940176598,0
163,4,offshore,21,83.73765860525944,3.3236495436932465,1,1,0,1,0.04846077707323442,0
163,5,offshore,12,56.063626930890834,8.55532141409364,1,1,0,0,0.04076248877322796,0
164,1,offshore,8,75.19507393306034,12.673720852868277,1,1,0,0,0.015677736500736974,0
164,2,offshore,8,61.92901259384163,18.62343973559458,1,1,0,0,0.01852401227770099,0
164,3,offshore,7,84.21402429969908,11.08799942636422,1,0,1,1,0.05437282329082462,0
164,4,offshore,27,75.45862879480157,18.152855593174184,1,1,1,1,0.11547574310580666,0
164,5,offshore,22,61.48320029484038,21.60328606235831,1,1,0,0,0.02144902019004222,0
165,1,offshore,10,74.4745064522503,9.125296658489232,1,1,0,0,0.019983016148863587,0
165,2,offshore,16,55.38919848944887,13.766391461266995,1,1,0,0,0.034841658660524966,0
165,3,offshore,29,69.80997768152743,20.997032510987236,1,1,1,0,0.06308950513638413,2
165,4,offshore,11,58.56860732112096,17.078883780621233,1,1,0,0,0.023900749868871037,0
165,5,offshore,15,90.30398688787258,4.027674310907603,0,0,0,0,0.014093758254123578,0
166,1,offshore,13,84.1273147215463,15.54433196646595,1,1,0,0,0.010980079378257136,0
166,2,offshore,17,91.74535436747837,23.795900931672776,1,1,0,0,0.006030758735080466,0
166,3,offshore,10,94.02194585882634,4.804485616657827,1,1,0,0,0.012512934797522144,0
166,4,offshore,17,80.14864658434955,2.727539643119721,1,1,0,0,0.025950105273187935,0
166,5,offshore,1,63.64764617294504,9.70199710227225,0,1,0,1,0.061251467469004034,0
167,1,offshore,22,60.465563341557285,15.584701683942594,1,1,0,0,0.030030858745211164,0
167,2,offshore,12,75.80712937509395,6.165851692022889,1,1,1,1,0.15388616892181206,0
167,3,offshore,27,58.77746250063635,24.053644871762444,1,1,0,0,0.023054520050918178,0
167,4,offshore,3,70.47278495788998,12.298839928304975,1,0,0,1,0.023017753489921005,0
167,5,offshore,26,53.419707784212434,17.29091733424588,1,1,0,0,0.03822614248615156,0
168,1,offshore,11,88.23200787421061,12.523238551320956,1,1,0,0,0.010627798579214667,0
168,2,offshore,12,63.412590730766425,11.140945125372516,1,1,0,0,0.027695428047579466,0
168,3,offshore,19,69.39423782812662,5.194881161083791,1,1,1,0,0.11549334357819932,0
168,4,offshore,1,65.68711112492805,18.323210117196545,1,1,0,0,0.01433273215899041,0
168,5,offshore,17,90.27652364840466,17.464581374461385,1,1,0,0,0.008713276374781361,0
169,1,offshore,4,73.09265073487539,12.896578485489133,1,1,0,0,0.015404868240649693,0
169,2,offshore,19,71.83650218662585,14.041740452758338,1,1,0,0,0.02051980833403511,0
169,3,offshore,26,79.39115299813349,4.563596392126826,1,0,0,0,0.019509179617965815,0
169,4,offshore,1,70.70461819509596,5.6427334722864995,1,1,0,0,0.0226680618889853,0
169,5,offshore,29,91.03197171365343,19.607966317261983,1,1,0,0,0.009691390878753097,0
170,1,offshore,4,79.28725777201976,3.7905683270291357,1,1,0,0,0.019553862565712343,1
170,2,offshore,1,93.23216382514178,8.691685543733135,1,0,1,0,0.019688707891355295,0
170,3,offshore,6,87.6479094665446,16.618919700325645,1,0,0,0,0.005360903169374145,0
170,4,offshore,14,81.44751517007148,21.492783844604887,0,1,0,0,0.011733559341374458,0
170,5,offshore,19,72.33452470779704,10.687520667843467,1,1,0,0,0.0238472970772356,0
171,1,offshore,22,81.20218552766849,5.086219651010463,1,1,0,0,0.02456610882384558,1
171,2,offshore,4,87.48021176992532,4.002133836073685,1,1,0,0,0.014524562404554018,0
171,3,offshore,1,58.36701383934731,6.3848602167636646,1,1,0,1,0.06773931829361994,0
171,4,offshore,1,85.41391097215404,2.353164492477558,1,1,0,0,0.015968374466186454,0
171,5,offshore,1,62.33187153669241,21.303166146364802,1,1,0,0,0.013887393246002286,0
172,1,offshore,21,85.50682718909212,9.423414974226194,1,0,0,0,0.011176860101151048,0
172,2,offshore,10,93.26005840376628,12.015273233568372,1,1,0,1,0.018045377777421504,0
172,3,offshore,8,73.88128353935846,7.125578424262803,1,1,0,0,0.02166355669760423,0
172,4,offshore,5,55.102419299865765,18.29479097592916,1,0,0,0,0.015096018819049567,0
172,5,offshore,19,92.8128367617987,15.935599293965243,1,1,0,0,0.00895781224081694,0
173,1,offshore,27,81.74734933705807,17.122702486116783,1,1,0,0,0.014591846705239272,0
173,2,offshore,18,87.10818587604018,15.600401116760288,0,1,0,1,0.02818947601920504,1
173,3,offshore,8,50.53009443289889,24.9381505372853,1,1,0,0,0.020131675032931656,0
173,4,offshore,25,88.14381482791649,19.51767342533983,1,1,1,0,0.03301090920275759,0
173,5,offshore,22,61.03756872384653,11.76178818438239,1,1,0,0,0.03563580762206751,0
174,1,offshore,9,82.82826178579049,9.334903987664191,1,1,0,0,0.014469180680469592,0
174,2,offshore,13,77.14499610460837,8.813947180456275,0,1,1,0,0.08367858213653728,0
174,3,offshore,22,90.22877007909932,24.384386956576737,1,1,0,0,0.006824567563367008,0
174,4,offshore,17,64.38152418169992,15.203389783919821,1,1,0,0,0.024148745761943587,0
174,5,offshore,4,54.95774541141349,18.31089445537184,1,1,0,0,0.022168879183763052,0
175,1,offshore,6,62.48420306604406,16.42724920388998,1,1,0,0,0.019481118442444465,0
175,2,offshore,11,94.38476781020569,13.302521272518112,1,1,1,0,0.027362195707435276,0
175,3,offshore,4,77.67063565551211,12.578166438273492,1,1,0,0,0.013334767326169878,0
175,4,offshore,10,83.22580747045376,4.396508858799043,1,1,1,0,0.06186945338303149,1
175,5,offshore,13,94.85074750706059,19.018965548314906,0,0,0,0,0.005457718464699138,0
176,1,offshore,19,50.71340954181051,3.2076282560991984,1,1,0,0,0.07387722045638687,0
176,2,offshore,6,91.50384989676132,11.221435720880363,1,0,1,0,0.020369704969427447,0
176,3,offshore,8,52.465417156559695,11.117301957232822,1,1,0,0,0.037547266550770585,0
176,4,offshore,2,53.94085533438072,16.212395649647775,1,0,1,0,0.05455479229256347,0
176,5,offshore,26,86.2635967400328,24.753678345094503,0,0,0,0,0.007176741685603,0
177,1,offshore,12,80.96529466428576,4.076513747451082,1,1,0,0,0.021330634488978616,0
177,2,offshore,20,50.65403608696958,2.9427928485365458,1,1,0,1,0.15411889862441203,0
177,3,offshore,19,54.63257651151288,18.256547690406425,1,1,0,0,0.0303497328924448,0
177,4,offshore,19,78.37516554555822,18.990386586898296,1,1,0,1,0.02566440867316045,0
177,5,offshore,7,72.01473119096408,9.206427845793439,1,1,1,0,0.06782414788350509,0
178,1,offshore,3,92.02781023622232,5.881912052759561,1,1,0,0,0.011052827947550877,0
178,2,offshore,5,94.38574653248729,8.565201697054865,1,1,0,0,0.009262685945351012,0
178,3,offshore,25,68.68461905079488,15.76219089687972,1,1,0,0,0.023704954273247213,0
178,4,offshore,11,75.50627472547097,9.506175807697268,1,1,0,0,0.019292701682074306,0
178,5,offshore,29,69.65870164507069,10.417170422385311,1,0,0,0,0.021733225102057028,0
179,1,tanker,3,77.2564658206944,17.604733795860266,0,0,0,0,0.006576760411788629,0
179,2,tanker,15,87.91056437532862,6.483317822008569,1,0,1,0,0.025964225149723127,0
179,3,tanker,28,63.308877557914826,12.89569410119793,0,0,0,0,0.02235745582513426,0
179,4,tanker,16,50.653179253742394,14.796136908636997,0,0,0,0,0.024905462568448392,0
179,5,tanker,18,87.76435788677566,1.7678670434637933,0,0,1,0,0.045042631175845844,0
180,1,offshore,4,67.48845306794775,10.9837505914058,1,1,0,0,0.020624339181728145,0
180,2,offshore,15,67.73376418295143,8.59845843585791,1,1,0,0,0.02870727602833854,0
180,3,offshore,28,90.34269129315476,24.584321169338416,1,1,0,0,0.007587825274516947,0
180,4,offshore,12,52.00975473705044,8.429423236313763,1,1,0,0,0.047273160415451806,0
180,5,offshore,15,52.21848480841265,1.0563393728188757,1,1,0,0,0.07204503013368149,0
181,1,offshore,12,93.73778803669126,1.9012556814410946,1,1,0,0,0.01520873469249765,0
181,2,offshore,20,86.98106566643901,19.46201342179808,1,1,0,0,0.009396312354260543,0
181,3,offshore,6,89.99791302823394,2.1597858125295257,1,1,0,0,0.015177878901076042,1
181,4,offshore,10,91.93607296688552,7.692926230263158,1,0,1,0,0.025928594997093345,0
181,5,offshore,2,89.59683036372681,24.993790534194222,1,1,0,0,0.00453659481345265,0
182,1,offshore,12,51.393677154012956,7.5974957981701055,1,1,0,0,0.0503551948532325,0
182,2,offshore,27,51.61517380350196,22.95658734209823,0,1,0,0,0.04018102337223322,0
182,3,offshore,3,80.97318492922648,6.273346002649525,1,1,0,0,0.015959057020167526,0
182,4,offshore,9,80.90899221807095,22.91919307840081,1,1,0,0,0.007845819933559412,0
182,5,offshore,18,54.70161425392811,18.286430174737493,1,1,0,0,0.029632664146317975,0
183,1,tanker,13,54.155562752544455,17.176176555105066,1,0,0,0,0.014346438953911047,0
183,2,tanker,8,71.29459340979794,15.825446177483062,0,0,0,0,0.00978814736125644,0
183,3,tanker,20,83.53151644225193,6.1256152080686155,1,0,0,0,0.010256087616577918,0
183,4,tanker,25,54.9175750415672,20.065221402228552,1,0,0,0,0.01536940864855671,1
183,5,tanker,18,89.95367073809987,3.454342743930785,0,0,0,0,0.011549702348604066,0
184,1,offshore,19,57.905253408586304,24.046392603809597,1,1,0,0,0.020262092574445716,0
184,2,offshore,28,88.70330835454067,3.943073199472158,1,1,0,0,0.022555655361719676,0
184,3,offshore,16,70.21055362686128,14.695949895538938,1,1,0,0,0.019798148183980128,0
184,4,offshore,2,82.8687319258881,13.789034432721937,1,1,1,1,0.06721510102648884,0
184,5,offshore,4,79.73273268991181,23.81455291791695,1,1,0,0,0.00707368803043543,0
185,1,offshore,6,56.052054792297604,8.684469265697327,1,1,1,0,0.11930818054581613,0
185,2,offshore,12,67.49831734133524,2.1379752673620382,1,1,0,0,0.03765310453695531,0
185,3,offshore,14,55.6448803002734,19.87559282310174,1,1,0,0,0.024444489869630485,0
185,4,offshore,22,73.84252500329316,7.959697423459405,1,1,0,0,0.02753015729418877,0
185,5,offshore,26,87.74995546065985,1.7757583678261675,1,1,0,0,0.02497109408891469,0
186,1,offshore,27,67.83113060673827,24.131623868516332,1,1,0,0,0.016728009237106267,0
